ZCTA5,STATE,COUNTY,TRACT,GEOID,POPPT,HUPT,AREAPT, AREALANDPT,ZPOP,ZHU,ZAREA,ZAREALAND,TRPOP,TRHU,TRAREA,TRAREALAND,ZPOPPCT,ZHUPCT,ZAREAPCT,ZAREALANDPCT,TRPOPPCT,TRHUPCT,TRAREAPCT,TRAREALANDPCT\
6357,9,11,870704,9011870704,4072,2684,10377364,6740311,12552,5953,33924331,27389420,4072,2684,10377364,6740311,32.44,45.09,30.59,24.61,100,100,100,100\
6359,9,11,701100,9011701100,16,8,70989,70989,5313,2314,142441087,140572851,7691,3089,70892922,69537726,0.3,0.35,0.05,0.05,0.21,0.26,0.1,.1\
6359,9,11,707100,9011707100,5297,2306,142370098,140501862,5313,2314,142441087,140572851,5297,2306,142370098,140501862,99.7,99.65,99.95,99.95,100,100,100,100\
6360,9,11,696100,9011696100,2068,938,6330879,5919945,37541,17286,73167357,69800814,4917,2267,8813705,8291312,5.51,5.43,8.65,8.48,42.06,41.38,71.83,71.4\
6360,9,11,696200,9011696200,4723,2200,27305935,26851496,37541,17286,73167357,69800814,4813,2237,27712752,27258313,12.58,12.73,37.32,38.47,98.13,98.35,98.53,98.51\
6360,9,11,696300,9011696300,2847,1176,9542731,9111914,37541,17286,73167357,69800814,2847,1176,9542731,9111914,7.58,6.8,13.04,13.05,100,100,100,100\
6360,9,11,696400,9011696400,6039,2663,5623011,5211426,37541,17286,73167357,69800814,6052,2670,5729974,5312585,16.09,15.41,7.69,7.47,99.79,99.74,98.13,98.1\
6360,9,11,696500,9011696500,3134,1556,2904894,2821561,37541,17286,73167357,69800814,3134,1556,2904894,2821561,8.35,9,3.97,4.04,100,100,100,100\
6360,9,11,696600,9011696600,4073,1561,7916098,7873614,37541,17286,73167357,69800814,4073,1561,7916098,7873614,10.85,9.03,10.82,11.28,100,100,100,100\
6360,9,11,696700,9011696700,5915,2832,5884292,5188311,37541,17286,73167357,69800814,5915,2832,5884292,5188311,15.76,16.38,8.04,7.43,100,100,100,100\
6360,9,11,696800,9011696800,3974,1957,1172309,1115060,37541,17286,73167357,69800814,3974,1957,1172309,1115060,10.59,11.32,1.6,1.6,100,100,100,100\
6360,9,11,697000,9011697000,4768,2403,6487208,5707487,37541,17286,73167357,69800814,4768,2403,6487208,5707487,12.7,13.9,8.87,8.18,100,100,100,100\
6365,9,11,700100,9011700100,4720,2016,82208810,79810446,4720,2016,82208810,79810446,4726,2019,82209338,79810974,100,100,100,100,99.87,99.85,100,100\
6370,9,11,695201,9011695201,1226,467,16246857,15910565,7429,2864,63628096,61077880,5266,2258,42506975,41694271,16.5,16.31,25.53,26.05,23.28,20.68,38.22,38.16\
6370,9,11,695202,9011695202,6203,2397,47381239,45167315,7429,2864,63628096,61077880,6203,2397,47381239,45167315,83.5,83.69,74.47,73.95,100,100,100,100\
6371,9,11,650100,9011650100,2406,1223,89273286,82466369,9952,5964,157550977,141816504,2406,1223,89273286,82466369,24.18,20.51,56.66,58.15,100,100,100,100\
6371,9,11,660101,9011660101,3356,1689,36079547,29367893,9952,5964,157550977,141816504,3356,1689,36079547,29367893,33.72,28.32,22.9,20.71,100,100,100,100\
6371,9,11,660102,9011660102,4190,3052,32198144,29982242,9952,5964,157550977,141816504,4247,3332,32457579,30241677,42.1,51.17,20.44,21.14,98.66,91.6,99.2,99.14\
6373,9,15,908100,9015908100,345,141,8813145,8767549,345,141,8813145,8767549,3830,1511,70671197,70499676,100,100,100,100,9.01,9.33,12.47,12.44\
6374,9,15,907100,9015907100,2532,1038,23827341,22997340,8373,3341,67971782,66999121,4413,1782,35258406,34312681,30.24,31.07,35.05,34.32,57.38,58.25,67.58,67.02\
6374,9,15,907200,9015907200,397,130,5240212,5240212,8373,3341,67971782,66999121,5506,2262,35433180,34907658,4.74,3.89,7.71,7.82,7.21,5.75,14.79,15.01\
6374,9,15,907300,9015907300,5444,2173,38904229,38761569,8373,3341,67971782,66999121,5486,2185,40632843,40490183,65.02,65.04,57.24,57.85,99.23,99.45,95.75,95.73\
6375,9,11,693600,9011693600,2786,1222,12642350,11142081,3660,1523,22822591,20632209,2805,1230,12703598,11203329,76.12,80.24,55.39,54,99.32,99.35,99.52,99.45\
6375,9,11,693700,9011693700,819,282,9459093,8992242,3660,1523,22822591,20632209,3333,1231,35898168,34701526,22.38,18.52,41.45,43.58,24.57,22.91,26.35,25.91\
6375,9,11,695201,9011695201,38,12,223406,223406,3660,1523,22822591,20632209,5266,2258,42506975,41694271,1.04,0.79,0.98,1.08,0.72,0.53,0.53,.54\
6375,9,11,870300,9011870300,17,7,497742,274480,3660,1523,22822591,20632209,6662,1800,5277007,3922085,0.46,0.46,2.18,1.33,0.26,0.39,9.43,7\
6376,9,11,660102,9011660102,57,280,259435,259435,57,280,259435,259435,4247,3332,32457579,30241677,100,100,100,100,1.34,8.4,0.8,.86\
6377,9,15,908100,9015908100,2962,1179,43237298,43153488,2962,1179,43237298,43153488,3830,1511,70671197,70499676,100,100,100,100,77.34,78.03,61.18,61.21\
6378,9,11,705200,9011705200,3273,2079,25408533,20952537,5399,3040,60350128,55052205,3484,2182,27553092,23016113,60.62,68.39,42.1,38.06,93.94,95.28,92.22,91.03\
6378,9,11,705300,9011705300,161,151,2578251,1836479,5399,3040,60350128,55052205,3540,2032,16413995,11416757,2.98,4.97,4.27,3.34,4.55,7.43,15.71,16.09\
6378,9,11,705400,9011705400,1965,810,32363344,32263189,5399,3040,60350128,55052205,2884,1268,39393972,39000848,36.4,26.64,53.63,58.6,68.13,63.88,82.15,82.72\
6379,9,11,705101,9011705101,4294,1945,19772026,15547299,9038,4157,35408558,31102848,4294,1945,19772026,15547299,47.51,46.79,55.84,49.99,100,100,100,100\
6379,9,11,705102,9011705102,4343,2040,11138773,11138773,9038,4157,35408558,31102848,4343,2040,11138773,11138773,48.05,49.07,31.46,35.81,100,100,100,100\
6379,9,11,705200,9011705200,211,103,2144559,2063576,9038,4157,35408558,31102848,3484,2182,27553092,23016113,2.33,2.48,6.06,6.63,6.06,4.72,7.78,8.97\
6379,9,11,705400,9011705400,190,69,2353200,2353200,9038,4157,35408558,31102848,2884,1268,39393972,39000848,2.1,1.66,6.65,7.57,6.59,5.44,5.97,6.03\
6380,9,11,696100,9011696100,2849,1329,2482826,2371367,2862,1336,2589789,2472526,4917,2267,8813705,8291312,99.55,99.48,95.87,95.91,57.94,58.62,28.17,28.6\
6380,9,11,696400,9011696400,13,7,106963,101159,2862,1336,2589789,2472526,6052,2670,5729974,5312585,0.45,0.52,4.13,4.09,0.21,0.26,1.87,1.9\
6382,9,11,693600,9011693600,5,3,4944,4944,11947,4444,49629642,46784724,2805,1230,12703598,11203329,0.04,0.07,0.01,0.01,0.18,0.24,0.04,.04\
6382,9,11,695201,9011695201,3840,1689,25064050,24980418,11947,4444,49629642,46784724,5266,2258,42506975,41694271,32.14,38.01,50.5,53.39,72.92,74.8,58.96,59.91\
6382,9,11,870501,9011870501,4470,1787,13965810,13508712,11947,4444,49629642,46784724,4470,1787,13965810,13508712,37.42,40.21,28.14,28.87,100,100,100,100\
6382,9,11,870502,9011870502,3632,965,10594838,8290650,11947,4444,49629642,46784724,3632,965,10594838,8290650,30.4,21.71,21.35,17.72,100,100,100,100\
6384,9,11,708100,9011708100,2597,1124,100427362,98274529,2672,1148,100565685,98412852,2603,1127,103060987,100908154,97.19,97.91,99.86,99.86,99.77,99.73,97.44,97.39\
6384,9,15,908100,9015908100,75,24,138323,138323,2672,1148,100565685,98412852,3830,1511,70671197,70499676,2.81,2.09,0.14,0.14,1.96,1.59,0.2,.2\
6385,9,11,693300,9011693300,5752,2689,20755843,17839884,15893,7122,70130109,64672309,5752,2689,20755843,17839884,36.19,37.76,29.6,27.59,100,100,100,100\
6385,9,11,693400,9011693400,4099,1927,8189078,8044336,15893,7122,70130109,64672309,4099,1927,8189078,8044336,25.79,27.06,11.68,12.44,100,100,100,100\
6385,9,11,693500,9011693500,3528,1557,14746113,13078805,15893,7122,70130109,64672309,3528,1557,14746113,13078805,22.2,21.86,21.03,20.22,100,100,100,100\
6385,9,11,693700,9011693700,2514,949,26439075,25709284,15893,7122,70130109,64672309,3333,1231,35898168,34701526,15.82,13.32,37.7,39.75,75.43,77.09,73.65,74.09\
6387,9,15,907100,9015907100,213,90,277797,277797,213,90,277797,277797,4413,1782,35258406,34312681,100,100,100,100,4.83,5.05,0.79,.81\
6389,9,11,696200,9011696200,41,19,328568,328568,41,19,328568,328568,4813,2237,27712752,27258313,100,100,100,100,0.85,0.85,1.19,1.21\
6390,36,103,170202,36103170202,236,660,10936841,10555961,236,660,10936841,10555961,4029,4036,141980107,41415321,100,100,100,100,5.86,16.35,7.7,25.49\
6401,9,9,125100,9009125100,4497,1754,4164108,4146370,19237,8142,15992155,15556946,4503,1757,4173649,4155911,23.38,21.54,26.04,26.65,99.87,99.83,99.77,99.77\
6401,9,9,125200,9009125200,5812,2605,6361550,6249922,19237,8142,15992155,15556946,5812,2605,6361550,6249922,30.21,31.99,39.78,40.17,100,100,100,100\
6401,9,9,125300,9009125300,5534,2290,3334622,3222997,19237,8142,15992155,15556946,5540,2293,3356977,3245352,28.77,28.13,20.85,20.72,99.89,99.87,99.33,99.31\
6401,9,9,125400,9009125400,3394,1493,2131875,1937657,19237,8142,15992155,15556946,3394,1493,2131875,1937657,17.64,18.34,13.33,12.46,100,100,100,100\
6403,9,9,341100,9009341100,6033,2504,25335096,25033667,6033,2504,25335096,25033667,6049,2509,25342199,25040770,100,100,100,100,99.74,99.8,99.97,99.97\
6405,9,9,184100,9009184100,5083,2817,4176986,4014142,27860,13910,67690449,55025925,5083,2817,4176986,4014142,18.24,20.25,6.17,7.3,100,100,100,100\
6405,9,9,184200,9009184200,4065,1961,5454541,5329302,27860,13910,67690449,55025925,4065,1961,5454541,5329302,14.59,14.1,8.06,9.69,100,100,100,100\
6405,9,9,184300,9009184300,4279,2323,6276312,4056644,27860,13910,67690449,55025925,4279,2323,6276312,4056644,15.36,16.7,9.27,7.37,100,100,100,100\
6405,9,9,184400,9009184400,3327,1815,8082066,4759800,27860,13910,67690449,55025925,3327,1815,8082066,4759800,11.94,13.05,11.94,8.65,100,100,100,100\
6405,9,9,184500,9009184500,2512,1043,5267324,5210449,27860,13910,67690449,55025925,2512,1043,5267324,5210449,9.02,7.5,7.78,9.47,100,100,100,100\
6405,9,9,184600,9009184600,2852,1409,18300359,12546491,27860,13910,67690449,55025925,2852,1409,18300359,12546491,10.24,10.13,27.04,22.8,100,100,100,100\
6405,9,9,184700,9009184700,5742,2542,20132861,19109097,27860,13910,67690449,55025925,5908,2604,21669850,20634438,20.61,18.27,29.74,34.73,97.19,97.62,92.91,92.61\
6409,9,7,630100,9007630100,693,362,3706428,3503015,693,362,3706428,3503015,6683,3261,30706362,26942172,100,100,100,100,10.37,11.1,12.07,13\
6410,9,9,343101,9009343101,5810,1347,16931283,16931283,29161,10388,85079362,84355611,5810,1347,16931283,16931283,19.92,12.97,19.9,20.07,100,100,100,100\
6410,9,9,343102,9009343102,3653,1523,12388373,11718784,29161,10388,85079362,84355611,3653,1523,12388373,11718784,12.53,14.66,14.56,13.89,100,100,100,100\
6410,9,9,343200,9009343200,6249,2306,22411069,22375709,29161,10388,85079362,84355611,6249,2306,22411069,22375709,21.43,22.2,26.34,26.53,100,100,100,100\
6410,9,9,343300,9009343300,6693,2765,18272064,18272064,29161,10388,85079362,84355611,6809,2805,19632425,19590481,22.95,26.62,21.48,21.66,98.3,98.57,93.07,93.27\
6410,9,9,343400,9009343400,6740,2443,15052215,15033413,29161,10388,85079362,84355611,6740,2443,15052215,15033413,23.11,23.52,17.69,17.82,100,100,100,100\
6410,9,9,347100,9009347100,16,4,24358,24358,29161,10388,85079362,84355611,5527,2063,20757203,20708634,0.05,0.04,0.03,0.03,0.29,0.19,0.12,.12\
6412,9,7,600100,9007600100,3994,1923,43584029,41573139,3994,1923,43584029,41573139,3994,1923,43584029,41573139,100,100,100,100,100,100,100,100\
6413,9,7,610100,9007610100,2149,1109,7765267,5328619,13235,6049,45974776,41948300,2149,1109,7865802,5328619,16.24,18.33,16.89,12.7,100,100,98.72,100\
6413,9,7,610200,9007610200,3488,2067,9524854,8210138,13235,6049,45974776,41948300,3513,2083,12708322,8237365,26.35,34.17,20.72,19.57,99.29,99.23,74.95,99.67\
6413,9,7,610300,9007610300,4212,1619,16612757,16390016,13235,6049,45974776,41948300,4212,1619,16612757,16390016,31.82,26.76,36.13,39.07,100,100,100,100\
6413,9,7,610400,9007610400,3386,1254,12071898,12019527,13235,6049,45974776,41948300,3386,1254,12071898,12019527,25.58,20.73,26.26,28.65,100,100,100,100\
6414,9,7,550100,9007550100,129,51,476920,476920,214,71,751064,751064,5829,2652,34900929,32755090,60.28,71.83,63.5,63.5,2.21,1.92,1.37,1.46\
6414,9,7,550202,9007550202,85,20,274144,274144,214,71,751064,751064,3176,1325,28583207,27501386,39.72,28.17,36.5,36.5,2.68,1.51,0.96,1\
6415,9,7,595101,9007595101,776,654,14777182,14061559,16857,6841,143517497,140936818,3697,1898,90845911,88815890,4.6,9.56,10.3,9.98,20.99,34.46,16.27,15.83\
6415,9,11,714101,9011714101,3429,1481,7877140,7877140,16857,6841,143517497,140936818,3429,1481,7877140,7877140,20.34,21.65,5.49,5.59,100,100,100,100\
6415,9,11,714103,9011714103,7534,2687,67897735,66897128,16857,6841,143517497,140936818,7534,2687,67897735,66897128,44.69,39.28,47.31,47.47,100,100,100,100\
6415,9,11,714104,9011714104,5105,2014,52955784,52091335,16857,6841,143517497,140936818,5105,2014,52955784,52091335,30.28,29.44,36.9,36.96,100,100,100,100\
6415,9,11,715100,9011715100,13,5,9656,9656,16857,6841,143517497,140936818,4151,1635,77097755,74899701,0.08,0.07,0.01,0.01,0.31,0.31,0.01,.01\
6416,9,7,570100,9007570100,4675,2137,10204763,10147035,14005,6001,31361956,30071926,4675,2137,10204763,10147035,33.38,35.61,32.54,33.74,100,100,100,100\
6416,9,7,570200,9007570200,3388,1298,6445728,6427106,14005,6001,31361956,30071926,3388,1298,6445728,6427106,24.19,21.63,20.55,21.37,100,100,100,100\
6416,9,7,570300,9007570300,5942,2566,14711465,13497785,14005,6001,31361956,30071926,5942,2566,16892048,15678368,42.43,42.76,46.91,44.89,100,100,87.09,86.09\
6417,9,7,620100,9007620100,4629,2096,36685986,34999963,4629,2096,36685986,34999963,4629,2096,36685986,34999963,100,100,100,100,100,100,100,100\
6418,9,9,120100,9009120100,6721,2940,6579446,6214681,12914,5855,14032498,13125510,6721,2940,6579446,6214681,52.04,50.21,46.89,47.35,100,100,100,100\
6418,9,9,120200,9009120200,6181,2909,7421156,6878933,12914,5855,14032498,13125510,6181,2909,7421156,6878933,47.86,49.68,52.89,52.41,100,100,100,100\
6418,9,9,125100,9009125100,6,3,9541,9541,12914,5855,14032498,13125510,4503,1757,4173649,4155911,0.05,0.05,0.07,0.07,0.13,0.17,0.23,.23\
6418,9,9,125300,9009125300,6,3,22355,22355,12914,5855,14032498,13125510,5540,2293,3356977,3245352,0.05,0.05,0.16,0.17,0.11,0.13,0.67,.69\
6419,9,7,640100,9007640100,6525,2598,92677235,91506556,6525,2598,92677235,91506556,6525,2598,92677235,91506556,100,100,100,100,100,100,100,100\
6420,9,7,595101,9007595101,44,18,777005,777005,4182,1648,77865104,75667050,3697,1898,90845911,88815890,1.05,1.09,1,1.03,1.19,0.95,0.86,.87\
6420,9,11,715100,9011715100,4138,1630,77088099,74890045,4182,1648,77865104,75667050,4151,1635,77097755,74899701,98.95,98.91,99,98.97,99.69,99.69,99.99,99.99\
6422,9,7,585100,9007585100,7388,2694,61671908,61276641,7388,2694,61671908,61276641,7388,2694,61671908,61276641,100,100,100,100,100,100,100,100\
6423,9,7,595101,9007595101,2877,1226,75291724,73977326,5097,2365,103972954,99625558,3697,1898,90845911,88815890,56.44,51.84,72.41,74.26,77.82,64.59,82.88,83.29\
6423,9,7,595102,9007595102,2220,1139,28681230,25648232,5097,2365,103972954,99625558,5429,2610,55703891,51699538,43.56,48.16,27.59,25.74,40.89,43.64,51.49,49.61\
6424,9,7,550100,9007550100,5700,2601,34424009,32278170,12808,5466,109223819,104288107,5829,2652,34900929,32755090,44.5,47.59,31.52,30.95,97.79,98.08,98.63,98.54\
6424,9,7,550201,9007550201,3954,1508,32076786,32076786,12808,5466,109223819,104288107,3954,1508,32076786,32076786,30.87,27.59,29.37,30.76,100,100,100,100\
6424,9,7,550202,9007550202,2796,1171,25025441,24974121,12808,5466,109223819,104288107,3176,1325,28583207,27501386,21.83,21.42,22.91,23.95,88.04,88.38,87.55,90.81\
6424,9,7,590100,9007590100,358,186,17697583,14959030,12808,5466,109223819,104288107,8346,3504,119870442,113796050,2.8,3.4,16.2,14.34,4.29,5.31,14.76,13.15\
6426,9,7,630100,9007630100,3245,1774,18324172,14807363,3245,1774,18324172,14807363,6683,3261,30706362,26942172,100,100,100,100,48.56,54.4,59.68,54.96\
6437,9,9,190100,9009190100,3340,1622,9014387,8293438,22375,9596,128048407,122034645,3340,1622,9014387,8293438,14.93,16.9,7.04,6.8,100,100,100,100\
6437,9,9,190200,9009190200,3362,1936,24231359,20349198,22375,9596,128048407,122034645,3362,1936,24231359,20349198,15.03,20.18,18.92,16.67,100,100,100,100\
6437,9,9,190301,9009190301,6791,2497,29651486,29309546,22375,9596,128048407,122034645,6791,2497,29651486,29309546,30.35,26.02,23.16,24.02,100,100,100,100\
6437,9,9,190302,9009190302,5448,2187,20392255,20052220,22375,9596,128048407,122034645,5448,2187,20392255,20052220,24.35,22.79,15.93,16.43,100,100,100,100\
6437,9,9,190303,9009190303,3434,1354,44758920,44030243,22375,9596,128048407,122034645,3434,1354,44758920,44030243,15.35,14.11,34.95,36.08,100,100,100,100\
6438,9,7,590100,9007590100,2550,1146,34197195,31816532,2550,1146,34197195,31816532,8346,3504,119870442,113796050,100,100,100,100,30.55,32.71,28.53,27.96\
6441,9,7,590100,9007590100,5438,2172,67975664,67020488,5438,2172,67975664,67020488,8346,3504,119870442,113796050,100,100,100,100,65.16,61.99,56.71,58.9\
6442,9,7,630100,9007630100,2745,1125,8675762,8631794,2745,1125,8675762,8631794,6683,3261,30706362,26942172,100,100,100,100,41.07,34.5,28.25,32.04\
6443,9,9,194100,9009194100,5154,3228,20247099,16943377,18269,8049,97906604,93621175,5154,3228,20247099,16943377,28.21,40.1,20.68,18.1,100,100,100,100\
6443,9,9,194201,9009194201,7837,2827,47452869,47261590,18269,8049,97906604,93621175,7837,2827,47452869,47261590,42.9,35.12,48.47,50.48,100,100,100,100\
6443,9,9,194202,9009194202,5278,1994,30206636,29416208,18269,8049,97906604,93621175,5278,1994,30206636,29416208,28.89,24.77,30.85,31.42,100,100,100,100\
6444,9,3,430400,9003430400,370,134,1702317,1702317,370,134,1702317,1702317,5049,2168,10002283,9977864,100,100,100,100,7.33,6.18,17.02,17.06\
6447,9,3,524100,9003524100,6404,2389,60923676,60479195,6404,2389,60923676,60479195,6404,2389,60923676,60479195,100,100,100,100,100,100,100,100\
6450,9,9,170100,9009170100,2022,818,485472,485472,36493,15440,36726565,36345690,2022,818,485472,485472,5.54,5.3,1.32,1.34,100,100,100,100\
6450,9,9,170800,9009170800,3167,1341,1403722,1403722,36493,15440,36726565,36345690,5741,2481,3400535,3400535,8.68,8.69,3.82,3.86,55.16,54.05,41.28,41.28\
6450,9,9,171000,9009171000,1869,917,509128,509128,36493,15440,36726565,36345690,1869,917,509128,509128,5.12,5.94,1.39,1.4,100,100,100,100\
6450,9,9,171100,9009171100,5784,2523,4273407,4273407,36493,15440,36726565,36345690,5784,2523,4273407,4273407,15.85,16.34,11.64,11.76,100,100,100,100\
6450,9,9,171200,9009171200,8018,3285,13576519,13469930,36493,15440,36726565,36345690,8018,3285,13576519,13469930,21.97,21.28,36.97,37.06,100,100,100,100\
6450,9,9,171300,9009171300,3694,1519,1936667,1936667,36493,15440,36726565,36345690,3694,1519,1936667,1936667,10.12,9.84,5.27,5.33,100,100,100,100\
6450,9,9,171400,9009171400,2128,910,679347,679347,36493,15440,36726565,36345690,2128,910,679347,679347,5.83,5.89,1.85,1.87,100,100,100,100\
6450,9,9,171500,9009171500,3656,1414,991489,991489,36493,15440,36726565,36345690,3656,1414,991489,991489,10.02,9.16,2.7,2.73,100,100,100,100\
6450,9,9,171600,9009171600,2309,1043,2678453,2568982,36493,15440,36726565,36345690,4808,2190,7961760,7722922,6.33,6.76,7.29,7.07,48.02,47.63,33.64,33.26\
6450,9,9,171700,9009171700,3846,1670,10192361,10027546,36493,15440,36726565,36345690,3846,1670,10192361,10027546,10.54,10.82,27.75,27.59,100,100,100,100\
6451,9,3,430301,9003430301,44,21,45947,45947,24419,10473,25883670,25324028,3599,1331,9540913,9480959,0.18,0.2,0.18,0.18,1.22,1.58,0.48,.48\
6451,9,9,170200,9009170200,2505,1299,626146,626146,24419,10473,25883670,25324028,2505,1299,626146,626146,10.26,12.4,2.42,2.47,100,100,100,100\
6451,9,9,170300,9009170300,2147,899,900275,900275,24419,10473,25883670,25324028,2147,899,900275,900275,8.79,8.58,3.48,3.56,100,100,100,100\
6451,9,9,170400,9009170400,1747,736,5566872,5421627,24419,10473,25883670,25324028,1747,736,5566872,5421627,7.15,7.03,21.51,21.41,100,100,100,100\
6451,9,9,170500,9009170500,5781,2235,7476101,7476101,24419,10473,25883670,25324028,5781,2235,7476101,7476101,23.67,21.34,28.88,29.52,100,100,100,100\
6451,9,9,170600,9009170600,2518,1121,2376253,2091223,24419,10473,25883670,25324028,2518,1121,2376253,2091223,10.31,10.7,9.18,8.26,100,100,100,100\
6451,9,9,170700,9009170700,2598,1059,920219,920219,24419,10473,25883670,25324028,2598,1059,920219,920219,10.64,10.11,3.56,3.63,100,100,100,100\
6451,9,9,170800,9009170800,2574,1140,1996813,1996813,24419,10473,25883670,25324028,5741,2481,3400535,3400535,10.54,10.89,7.71,7.89,44.84,45.95,58.72,58.72\
6451,9,9,170900,9009170900,2006,816,691737,691737,24419,10473,25883670,25324028,2006,816,691737,691737,8.21,7.79,2.67,2.73,100,100,100,100\
6451,9,9,171600,9009171600,2499,1147,5283307,5153940,24419,10473,25883670,25324028,4808,2190,7961760,7722922,10.23,10.95,20.41,20.35,51.98,52.37,66.36,66.74\
6455,9,7,580100,9007580100,3148,1320,29642508,28103982,3148,1320,29642508,28103982,4425,1863,34341352,32759701,100,100,100,100,71.14,70.85,86.32,85.79\
6456,9,7,550202,9007550202,295,134,3283622,2253121,295,134,3283622,2253121,3176,1325,28583207,27501386,100,100,100,100,9.29,10.11,11.49,8.19\
